cnpj,cnpj_formatado,razao_social,nome_fantasia,setor,categoria_cvm,situacao_cvm,site_ri,email,municipio,uf,tipo_emissor,descricao
12648266000124,12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://ri.ambipar.com/,,,,Emissor de Dívida / Securitizadora,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A. é emissora de títulos de crédito privado registrados na CVM.
07714104000107,07.714.104/0001-07,SUMICITY TELECOMUNICAÇÕES S.A.,SUMICITY TELECOMUNICAÇÕES S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.sumicity.com.br/,,,,Emissor de Dívida / Securitizadora,SUMICITY TELECOMUNICAÇÕES S.A. é emissora de títulos de crédito privado registrados na CVM.
25369840000157,25.369.840/0001-57,COMERC PARTICIPAÇÕES S.A.,COMERC PARTICIPAÇÕES S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,COMERC PARTICIPAÇÕES S.A. é emissora de títulos de crédito privado registrados na CVM.
19851496000135,19.851.496/0001-35,LOGOS COMPANHIA SECURITIZADORA S/A,LOGOS COMPANHIA SECURITIZADORA S/A,Crédito Privado,Emissor de Dívida,Ativo,https://www.logossecuritizadora.com.br,,,,Emissor de Dívida / Securitizadora,LOGOS COMPANHIA SECURITIZADORA S/A é emissora de títulos de crédito privado registrados na CVM.
08630227000122,08.630.227/0001-22,BRK Ambiental - Rio Claro S.A.,BRK Ambiental - Rio Claro S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.ri.brkambiental.com.br/brk-ambiental-rio-claro-s-a/,,,,Emissor de Dívida / Securitizadora,BRK Ambiental - Rio Claro S.A. é emissora de títulos de crédito privado registrados na CVM.
12109247000120,12.109.247/0001-20,CREDZ S.A. INSTITUIÇÃO DE PAGAMENTO,CREDZ S.A. INSTITUIÇÃO DE PAGAMENTO,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,CREDZ S.A. INSTITUIÇÃO DE PAGAMENTO é emissora de títulos de crédito privado registrados na CVM.
16670085000155,16.670.085/0001-55,LOCALIZA RENT A CAR SA,LOCALIZA RENT A CAR SA,Crédito Privado,Emissor de Dívida,Ativo,https://ri.localiza.com/,,,,Emissor de Dívida / Securitizadora,LOCALIZA RENT A CAR SA é emissora de títulos de crédito privado registrados na CVM.
42353180000135,42.353.180/0001-35,IGUÁ RIO DE JANEIRO S.A.,IGUÁ RIO DE JANEIRO S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://ri.igua.com.br/,,,,Emissor de Dívida / Securitizadora,IGUÁ RIO DE JANEIRO S.A. é emissora de títulos de crédito privado registrados na CVM.
31468139000198,31.468.139/0001-98,CASA DE PEDRA SECURITIZADORA DE CRÉDITO S.A.,CASA DE PEDRA SECURITIZADORA DE CRÉDITO S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,CASA DE PEDRA SECURITIZADORA DE CRÉDITO S.A. é emissora de títulos de crédito privado registrados na CVM.
69183143000182,69.183.143/0001-82,ENOPS ENGENHARIA S.A.,ENOPS ENGENHARIA S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ENOPS ENGENHARIA S.A. é emissora de títulos de crédito privado registrados na CVM.
49437481000196,49.437.481/0001-96,MARAPÉ HOLDING E PARTICIPAÇÕES S.A,MARAPÉ HOLDING E PARTICIPAÇÕES S.A,Crédito Privado,Emissor de Dívida,Ativo,"https://www.marape-holding,com",,,,Emissor de Dívida / Securitizadora,MARAPÉ HOLDING E PARTICIPAÇÕES S.A é emissora de títulos de crédito privado registrados na CVM.
02919555000167,02.919.555/0001-67,ARTERIS S.A.,ARTERIS S.A.,Crédito Privado,Emissor de Dívida,Ativo,http://ri.arteris.com.br/,,,,Emissor de Dívida / Securitizadora,ARTERIS S.A. é emissora de títulos de crédito privado registrados na CVM.
00389481000179,00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://ri.lmmobilidade.com.br/,,,,Emissor de Dívida / Securitizadora,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A. é emissora de títulos de crédito privado registrados na CVM.
06981180000116,06.981.180/0001-16,CEMIG DISTRIBUIÇÃO S/A,CEMIG DISTRIBUIÇÃO S/A,Crédito Privado,Emissor de Dívida,Ativo,https://ri.cemig.com.br/,,,,Emissor de Dívida / Securitizadora,CEMIG DISTRIBUIÇÃO S/A é emissora de títulos de crédito privado registrados na CVM.
20512706000140,20.512.706/0001-40,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.","VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",Crédito Privado,Emissor de Dívida,Ativo,"https://(https://www.vitru.com.br/) (""Aviso aos Debenturistas"")",,,,Emissor de Dívida / Securitizadora,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A. é emissora de títulos de crédito privado registrados na CVM."
04816991000136,04.816.991/0001-36,BREITENER ENERGÉTICA S.A.,BREITENER ENERGÉTICA S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,BREITENER ENERGÉTICA S.A. é emissora de títulos de crédito privado registrados na CVM.
44854238000150,44.854.238/0001-50,Parsan S.A.,Parsan S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.ri.aegea.com.br,,,,Emissor de Dívida / Securitizadora,Parsan S.A. é emissora de títulos de crédito privado registrados na CVM.
10571175000102,10.571.175/0001-02,URBA DESENVOLVIMENTO URBANO S.A.,URBA DESENVOLVIMENTO URBANO S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,URBA DESENVOLVIMENTO URBANO S.A. é emissora de títulos de crédito privado registrados na CVM.
27956690000103,27.956.690/0001-03,AUZZA SECURITIZADORA S.A.,AUZZA SECURITIZADORA S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://auzzacapital.com,,,,Emissor de Dívida / Securitizadora,AUZZA SECURITIZADORA S.A. é emissora de títulos de crédito privado registrados na CVM.
02451848000162,02.451.848/0001-62,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S.A.,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.autoban.com.br/ri,,,,Emissor de Dívida / Securitizadora,CONCESSIONÁRIA DO SISTEMA ANHANGUERA-BANDEIRANTES S.A. é emissora de títulos de crédito privado registrados na CVM.
00409834000155,00.409.834/0001-55,PRIME INCORPORAÇÕES E CONSTRUÇÕES S.A,PRIME INCORPORAÇÕES E CONSTRUÇÕES S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,PRIME INCORPORAÇÕES E CONSTRUÇÕES S.A é emissora de títulos de crédito privado registrados na CVM.
02578564000131,02.578.564/0001-31,MRL ENGENHARIA E EMPREENDIMENTOS S.A.,MRL ENGENHARIA E EMPREENDIMENTOS S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://primeconstrucoes.com.br,,,,Emissor de Dívida / Securitizadora,MRL ENGENHARIA E EMPREENDIMENTOS S.A. é emissora de títulos de crédito privado registrados na CVM.
48845556000105,48.845.556/0001-05,Vidroporto S.A.,Vidroporto S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.vidroporto.com.br,,,,Emissor de Dívida / Securitizadora,Vidroporto S.A. é emissora de títulos de crédito privado registrados na CVM.
44186763000144,44.186.763/0001-44,3R POTIGUAR S.A.,3R POTIGUAR S.A.,Crédito Privado,Emissor de Dívida,Ativo,http://ri3rpetroleum.com.br,,,,Emissor de Dívida / Securitizadora,3R POTIGUAR S.A. é emissora de títulos de crédito privado registrados na CVM.
15186494000118,15.186.494/0001-18,São Gabriel Saneamento S.A.,São Gabriel Saneamento S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,São Gabriel Saneamento S.A. é emissora de títulos de crédito privado registrados na CVM.
11257352000143,11.257.352/0001-43,BSI CAPITAL SECURITIZADORA S.A.,BSI CAPITAL SECURITIZADORA S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://bsicapital.com.br/,,,,Emissor de Dívida / Securitizadora,BSI CAPITAL SECURITIZADORA S.A. é emissora de títulos de crédito privado registrados na CVM.
35637796000172,35.637.796/0001-72,LINS AGROINDUSTRIAL S.A.,LINS AGROINDUSTRIAL S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://usinalins.com.br/,,,,Emissor de Dívida / Securitizadora,LINS AGROINDUSTRIAL S.A. é emissora de títulos de crédito privado registrados na CVM.
04368898000106,04.368.898/0001-06,COPEL DISTRIBUIÇÃO S.A.,COPEL DISTRIBUIÇÃO S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.copel.com/site/,,,,Emissor de Dívida / Securitizadora,COPEL DISTRIBUIÇÃO S.A. é emissora de títulos de crédito privado registrados na CVM.
09296295000160,09.296.295/0001-60,AZUL LINHAS AEREAS BRASILEIRAS S.A.,AZUL LINHAS AEREAS BRASILEIRAS S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AZUL LINHAS AEREAS BRASILEIRAS S.A. é emissora de títulos de crédito privado registrados na CVM.
22320881000160,22.320.881/0001-60,TRADIMAQ S.A.,TRADIMAQ S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.tradimaq.com.br/,,,,Emissor de Dívida / Securitizadora,TRADIMAQ S.A. é emissora de títulos de crédito privado registrados na CVM.
33041260065290,33.041.260/0652-90,VIA S.A.,VIA S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://ri.grupocasasbahia.com.br,,,,Emissor de Dívida / Securitizadora,VIA S.A. é emissora de títulos de crédito privado registrados na CVM.
50514685000162,50.514.685/0001-62,VIRYA CAPITAL DEBTCO S.A.,VIRYA CAPITAL DEBTCO S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,VIRYA CAPITAL DEBTCO S.A. é emissora de títulos de crédito privado registrados na CVM.
08873873000110,08.873.873/0001-10,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,Crédito Privado,Emissor de Dívida,Ativo,https://ri.ecorodovias.com.br/,,,,Emissor de Dívida / Securitizadora,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A é emissora de títulos de crédito privado registrados na CVM.
23373000000132,23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.","VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Crédito Privado,Emissor de Dívida,Ativo,https://ri.grupovamos.com.br/,,,,Emissor de Dívida / Securitizadora,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A. é emissora de títulos de crédito privado registrados na CVM."
33376989000191,33.376.989/0001-91,IRB - BRASIL RESSEGUROS S.A.,IRB - BRASIL RESSEGUROS S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,IRB - BRASIL RESSEGUROS S.A. é emissora de títulos de crédito privado registrados na CVM.
96825575000112,96.825.575/0001-12,INTERMARÍTIMA PORTOS E LOGÍSTICA S.A.,INTERMARÍTIMA PORTOS E LOGÍSTICA S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.intermaritima.com.br,,,,Emissor de Dívida / Securitizadora,INTERMARÍTIMA PORTOS E LOGÍSTICA S.A. é emissora de títulos de crédito privado registrados na CVM.
04565289000147,04.565.289/0001-47,BEMOL S.A.,BEMOL S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.bemol.com.br/institucional,,,,Emissor de Dívida / Securitizadora,BEMOL S.A. é emissora de títulos de crédito privado registrados na CVM.
28477685000180,28.477.685/0001-80,SAVIXX COMÉRCIO INTERNACIONAL S.A.,SAVIXX COMÉRCIO INTERNACIONAL S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,SAVIXX COMÉRCIO INTERNACIONAL S.A. é emissora de títulos de crédito privado registrados na CVM.
47239287000170,47.239.287/0001-70,ASTURIAS ENERGIA RENOVAVEL S.A.,ASTURIAS ENERGIA RENOVAVEL S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ASTURIAS ENERGIA RENOVAVEL S.A. é emissora de títulos de crédito privado registrados na CVM.
46059783000180,46.059.783/0001-80,BOA ESPERANÇA ENERGIA RENOVÁVEL S.A.,BOA ESPERANÇA ENERGIA RENOVÁVEL S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,BOA ESPERANÇA ENERGIA RENOVÁVEL S.A. é emissora de títulos de crédito privado registrados na CVM.
46630811000177,46.630.811/0001-77,VILHENA ENERGIA RENOVÁVEL S.A.,VILHENA ENERGIA RENOVÁVEL S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,VILHENA ENERGIA RENOVÁVEL S.A. é emissora de títulos de crédito privado registrados na CVM.
09114805000130,09.114.805/0001-30,OCEANPACT SERVIÇOS MARÍTIMOS S.A.,OCEANPACT SERVIÇOS MARÍTIMOS S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://ri.oceanpact.com,,,,Emissor de Dívida / Securitizadora,OCEANPACT SERVIÇOS MARÍTIMOS S.A. é emissora de títulos de crédito privado registrados na CVM.
33042730000104,33.042.730/0001-04,CIA SIDERURGICA NACIONAL,CIA SIDERURGICA NACIONAL,Crédito Privado,Emissor de Dívida,Ativo,https://ri.csn.com.br/,,,,Emissor de Dívida / Securitizadora,CIA SIDERURGICA NACIONAL é emissora de títulos de crédito privado registrados na CVM.
48710127000120,48.710.127/0001-20,SPE Novo Norte Aeroportos S.A.,SPE Novo Norte Aeroportos S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.noa-airports.com.br,,,,Emissor de Dívida / Securitizadora,SPE Novo Norte Aeroportos S.A. é emissora de títulos de crédito privado registrados na CVM.
44493509000199,44.493.509/0001-99,INFRAESTRUTURA BRASIL HOLDING XVI S.A.,INFRAESTRUTURA BRASIL HOLDING XVI S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://ri.essentiaenergia.com.br,,,,Emissor de Dívida / Securitizadora,INFRAESTRUTURA BRASIL HOLDING XVI S.A. é emissora de títulos de crédito privado registrados na CVM.
04409762000105,04.409.762/0001-05,Dix Empreendimentos S.A.,Dix Empreendimentos S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,Dix Empreendimentos S.A. é emissora de títulos de crédito privado registrados na CVM.
04065791000199,04.065.791/0001-99,SINQIA S.A.,SINQIA S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://sinqia.com.br/,,,,Emissor de Dívida / Securitizadora,SINQIA S.A. é emissora de títulos de crédito privado registrados na CVM.
16404287000155,16.404.287/0001-55,SUZANO S.A.,SUZANO S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://ri.suzano.com.br/Portuguese/home/default.aspx,,,,Emissor de Dívida / Securitizadora,SUZANO S.A. é emissora de títulos de crédito privado registrados na CVM.
01612234000152,01.612.234/0001-52,CONCESSIONÁRIA DA RODOVIA DOS LAGOS S.A,CONCESSIONÁRIA DA RODOVIA DOS LAGOS S.A,Crédito Privado,Emissor de Dívida,Ativo,https://www.rodoviadoslagos.com.br,,,,Emissor de Dívida / Securitizadora,CONCESSIONÁRIA DA RODOVIA DOS LAGOS S.A é emissora de títulos de crédito privado registrados na CVM.
40917385000170,40.917.385/0001-70,"NK 108 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,","NK 108 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,",Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,"NK 108 EMPREENDIMENTOS E PARTICIPAÇÕES S.A., é emissora de títulos de crédito privado registrados na CVM."
23541412000134,23.541.412/0001-34,MIRANTE ENERGÉTICA S.A.,MIRANTE ENERGÉTICA S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,MIRANTE ENERGÉTICA S.A. é emissora de títulos de crédito privado registrados na CVM.
00864214000106,00.864.214/0001-06,ENERGISA SA,ENERGISA SA,Crédito Privado,Emissor de Dívida,Ativo,http://ri.energisa.com.br,,,,Emissor de Dívida / Securitizadora,ENERGISA SA é emissora de títulos de crédito privado registrados na CVM.
38213667000145,38.213.667/0001-45,Athon Geração Distribuída II S.A.,Athon Geração Distribuída II S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,Athon Geração Distribuída II S.A. é emissora de títulos de crédito privado registrados na CVM.
42310775000103,42.310.775/0001-03,ÁGUAS DO RIO 1 SPE S.A.,ÁGUAS DO RIO 1 SPE S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://ri.aegea.com.br/debentures-companhias-abertas/aguas-do-rio/,,,,Emissor de Dívida / Securitizadora,ÁGUAS DO RIO 1 SPE S.A. é emissora de títulos de crédito privado registrados na CVM.
42644220000106,42.644.220/0001-06,ÁGUAS DO RIO 4 SPE S.A.,ÁGUAS DO RIO 4 SPE S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://ri.aegea.com.br/debentures-companhias-abertas/aguas-do-rio/,,,,Emissor de Dívida / Securitizadora,ÁGUAS DO RIO 4 SPE S.A. é emissora de títulos de crédito privado registrados na CVM.
07280328000158,07.280.328/0001-58,Ipiranga Agroindustrial S.A.,Ipiranga Agroindustrial S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.ipirangaagroindustrial.com.br/,,,,Emissor de Dívida / Securitizadora,Ipiranga Agroindustrial S.A. é emissora de títulos de crédito privado registrados na CVM.
20611180000155,20.611.180/0001-55,SETELOC S/A,SETELOC S/A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,SETELOC S/A é emissora de títulos de crédito privado registrados na CVM.
40263170000183,40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,SOLVI ESSENCIS AMBIENTAL S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.solviessencis.com.br/,,,,Emissor de Dívida / Securitizadora,SOLVI ESSENCIS AMBIENTAL S.A. é emissora de títulos de crédito privado registrados na CVM.
03264927000127,03.264.927/0001-27,Manaus Ambiental S.A.,Manaus Ambiental S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,Manaus Ambiental S.A. é emissora de títulos de crédito privado registrados na CVM.
08324196000181,08.324.196/0001-81,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,CIA ENERGÉTICA DO RIO GRANDE DO NORTE,Crédito Privado,Emissor de Dívida,Ativo,https://ri.neoenergia.com/,,,,Emissor de Dívida / Securitizadora,CIA ENERGÉTICA DO RIO GRANDE DO NORTE é emissora de títulos de crédito privado registrados na CVM.
61486650000183,61.486.650/0001-83,DIAGNOSTICOS DA AMERICA SA,DIAGNOSTICOS DA AMERICA SA,Crédito Privado,Emissor de Dívida,Ativo,https://www.dasa3.com.br/en/,,,,Emissor de Dívida / Securitizadora,DIAGNOSTICOS DA AMERICA SA é emissora de títulos de crédito privado registrados na CVM.
00535681000192,00.535.681/0001-92,COMPANHIA PARANAENSE DE GÁS - COMPAGAS,COMPANHIA PARANAENSE DE GÁS - COMPAGAS,Crédito Privado,Emissor de Dívida,Ativo,https://www.compagas.com.br/,,,,Emissor de Dívida / Securitizadora,COMPANHIA PARANAENSE DE GÁS - COMPAGAS é emissora de títulos de crédito privado registrados na CVM.
02600854000134,02.600.854/0001-34,TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.timbrasilpart.com.br,,,,Emissor de Dívida / Securitizadora,TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A. é emissora de títulos de crédito privado registrados na CVM.
06267630000103,06.267.630/0001-03,Companhia Brasileira de Educação e Sistemas de Ensino S.A.,Companhia Brasileira de Educação e Sistemas de Ensino S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,Companhia Brasileira de Educação e Sistemas de Ensino S.A. é emissora de títulos de crédito privado registrados na CVM.
50839551000111,50.839.551/0001-11,Carangola Participações em Energia S.A.,Carangola Participações em Energia S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,Carangola Participações em Energia S.A. é emissora de títulos de crédito privado registrados na CVM.
16581207000137,16.581.207/0001-37,DM INSTITUIÇÃO DE PAGAMENTO S.A.,DM INSTITUIÇÃO DE PAGAMENTO S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,DM INSTITUIÇÃO DE PAGAMENTO S.A. é emissora de títulos de crédito privado registrados na CVM.
44457285000160,44.457.285/0001-60,E&P INFRAESTRUTURA S.A,E&P INFRAESTRUTURA S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,E&P INFRAESTRUTURA S.A é emissora de títulos de crédito privado registrados na CVM.
43277147000136,43.277.147/0001-36,Sul Concessões e Participações S.A.,Sul Concessões e Participações S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.sulconcessoes.com.br,,,,Emissor de Dívida / Securitizadora,Sul Concessões e Participações S.A. é emissora de títulos de crédito privado registrados na CVM.
