date,data_vencimento,taxa_indicativa,taxa_compra,taxa_venda,pu,vencimento_iso,vertice_ano,titulo_nome
2026-02-27,20320815,7.4648,7.4782,7.4536,4296.930678,2032-08-15,2032,NTN-B 2032
2026-02-27,20330515,7.4589,7.4725,7.4423,4338.391817,2033-05-15,2033,NTN-B 2033
2026-02-27,20350515,7.3427,7.3593,7.329,4303.041322,2035-05-15,2035,NTN-B 2035
2026-02-27,20370515,7.3057,7.3251,7.2942,4259.142377,2037-05-15,2037,NTN-B 2037
2026-02-27,20400815,7.1467,7.1615,7.1366,4174.367551,2040-08-15,2040,NTN-B 2040
2026-02-27,20450515,7.0372,7.0502,7.0123,4218.206588,2045-05-15,2045,NTN-B 2045
2026-02-27,20500815,6.9857,7.0014,6.9736,4121.758864,2050-08-15,2050,NTN-B 2050
2026-02-27,20550515,6.9598,6.9805,6.9391,4170.911304,2055-05-15,2055,NTN-B 2055
2026-02-27,20600815,6.9792,6.9985,6.9586,4066.597162,2060-08-15,2060,NTN-B 2060
2026-03-02,20260815,10.0293,10.0442,10.0128,4545.295766,2026-08-15,2026,NTN-B 2026
2026-03-02,20270515,8.0996,8.112,8.085,4591.147871,2027-05-15,2027,NTN-B 2027
2026-03-02,20280815,7.76,7.7734,7.7427,4455.778285,2028-08-15,2028,NTN-B 2028
2026-03-02,20290515,7.55,7.5659,7.5368,4507.747694,2029-05-15,2029,NTN-B 2029
2026-03-02,20300815,7.56,7.5712,7.545,4374.652491,2030-08-15,2030,NTN-B 2030
2026-03-02,20310515,7.5264,7.5409,7.5058,4415.379162,2031-05-15,2031,NTN-B 2031
2026-03-02,20320815,7.4814,7.4937,7.4657,4299.274934,2032-08-15,2032,NTN-B 2032
2026-03-02,20330515,7.4619,7.481,7.4464,4343.659993,2033-05-15,2033,NTN-B 2033
2026-03-02,20350515,7.3452,7.3581,7.3279,4308.247903,2035-05-15,2035,NTN-B 2035
2026-03-02,20370515,7.3112,7.3283,7.2971,4263.235429,2037-05-15,2037,NTN-B 2037
2026-03-02,20400815,7.1512,7.1668,7.1383,4178.382046,2040-08-15,2040,NTN-B 2040
2026-03-02,20450515,7.0492,7.0654,7.0354,4218.735036,2045-05-15,2045,NTN-B 2045
2026-03-02,20500815,6.98,6.9959,6.9659,4130.098705,2050-08-15,2050,NTN-B 2050
2026-03-02,20550515,6.9586,6.9769,6.9434,4177.182575,2055-05-15,2055,NTN-B 2055
2026-03-02,20600815,6.9791,6.9933,6.9586,4072.173458,2060-08-15,2060,NTN-B 2060
2026-03-03,20260815,10.0769,10.0922,10.0599,4547.737705,2026-08-15,2026,NTN-B 2026
2026-03-03,20270515,8.16,8.1728,8.1464,4591.247805,2027-05-15,2027,NTN-B 2027
2026-03-03,20280815,7.879,7.8909,7.8648,4447.384806,2028-08-15,2028,NTN-B 2028
2026-03-03,20290515,7.67,7.6857,7.6578,4496.188296,2029-05-15,2029,NTN-B 2029
2026-03-03,20300815,7.6748,7.6924,7.6633,4359.197013,2030-08-15,2030,NTN-B 2030
2026-03-03,20310515,7.6127,7.6284,7.5982,4402.619429,2031-05-15,2031,NTN-B 2031
2026-03-03,20320815,7.58,7.5923,7.5676,4280.917599,2032-08-15,2032,NTN-B 2032
2026-03-03,20330515,7.5472,7.5632,7.5328,4326.615203,2033-05-15,2033,NTN-B 2033
2026-03-03,20350515,7.4218,7.441,7.4082,4289.695305,2035-05-15,2035,NTN-B 2035
2026-03-03,20370515,7.3824,7.399,7.3659,4243.448517,2037-05-15,2037,NTN-B 2037
2026-03-03,20400815,7.2225,7.2384,7.2091,4154.522327,2040-08-15,2040,NTN-B 2040
2026-03-03,20450515,7.1155,7.1319,7.1043,4192.757496,2045-05-15,2045,NTN-B 2045
2026-03-03,20500815,7.0442,7.0616,7.0315,4101.939161,2050-08-15,2050,NTN-B 2050
2026-03-03,20550515,7.0207,7.0369,7.0076,4148.310554,2055-05-15,2055,NTN-B 2055
2026-03-03,20600815,7.0366,7.0518,7.0251,4044.574869,2060-08-15,2060,NTN-B 2060
2026-03-04,20260815,10.1249,10.1362,10.1087,4550.185419,2026-08-15,2026,NTN-B 2026
2026-03-04,20270515,8.1527,8.1653,8.1392,4594.661968,2027-05-15,2027,NTN-B 2027
2026-03-04,20280815,7.8625,7.8755,7.8477,4451.860578,2028-08-15,2028,NTN-B 2028
2026-03-04,20290515,7.6617,7.6781,7.6466,4500.099674,2029-05-15,2029,NTN-B 2029
2026-03-04,20300815,7.67,7.685,7.656,4362.787449,2030-08-15,2030,NTN-B 2030
2026-03-04,20310515,7.62,7.6352,7.6052,4404.147776,2031-05-15,2031,NTN-B 2031
2026-03-04,20320815,7.59,7.6033,7.5748,4281.544113,2032-08-15,2032,NTN-B 2032
2026-03-04,20330515,7.5602,7.5771,7.55,4326.385374,2033-05-15,2033,NTN-B 2033
2026-03-04,20350515,7.4483,7.46,7.4332,4285.098913,2035-05-15,2035,NTN-B 2035
2026-03-04,20370515,7.3953,7.4101,7.3809,4242.090451,2037-05-15,2037,NTN-B 2037
2026-03-04,20400815,7.25,7.2635,7.2353,4146.988012,2040-08-15,2040,NTN-B 2040
2026-03-04,20450515,7.1286,7.1444,7.1144,4189.765643,2045-05-15,2045,NTN-B 2045
2026-03-04,20500815,7.0626,7.0774,7.0516,4095.757344,2050-08-15,2050,NTN-B 2050
2026-03-04,20550515,7.0438,7.057,7.0301,4139.292101,2055-05-15,2055,NTN-B 2055
2026-03-04,20600815,7.0555,7.0676,7.0433,4037.27396,2060-08-15,2060,NTN-B 2060
2026-03-05,20260815,10.1003,10.1167,10.0775,4553.996686,2026-08-15,2026,NTN-B 2026
2026-03-05,20270515,8.1926,8.207,8.1783,4595.787318,2027-05-15,2027,NTN-B 2027
2026-03-05,20280815,7.926,7.9403,7.9084,4448.778873,2028-08-15,2028,NTN-B 2028
2026-03-05,20290515,7.7466,7.7636,7.7283,4492.837072,2029-05-15,2029,NTN-B 2029
2026-03-05,20300815,7.7926,7.802,7.7762,4346.221179,2030-08-15,2030,NTN-B 2030
2026-03-05,20310515,7.769,7.7808,7.748,4380.262371,2031-05-15,2031,NTN-B 2031
2026-03-05,20320815,7.7447,7.756,7.7273,4251.486816,2032-08-15,2032,NTN-B 2032
2026-03-05,20330515,7.739,7.75,7.7188,4288.035724,2033-05-15,2033,NTN-B 2033
2026-03-05,20350515,7.6362,7.6489,7.6219,4236.315833,2035-05-15,2035,NTN-B 2035
2026-03-05,20370515,7.5551,7.5721,7.5438,4194.95008,2037-05-15,2037,NTN-B 2037
2026-03-05,20400815,7.3905,7.4135,7.3707,4098.248339,2040-08-15,2040,NTN-B 2040
2026-03-05,20450515,7.2376,7.259,7.2201,4146.042709,2045-05-15,2045,NTN-B 2045
2026-03-05,20500815,7.1712,7.186,7.1522,4047.281224,2050-08-15,2050,NTN-B 2050
2026-03-05,20550515,7.1517,7.17,7.132,4088.342171,2055-05-15,2055,NTN-B 2055
2026-03-05,20600815,7.16,7.1733,7.145,3986.186265,2060-08-15,2060,NTN-B 2060
2026-03-06,20260815,9.9139,9.93,9.8996,4560.780676,2026-08-15,2026,NTN-B 2026
2026-03-06,20270515,8.1732,8.1924,8.1619,4599.791085,2027-05-15,2027,NTN-B 2027
2026-03-06,20280815,7.95,7.9656,7.9346,4449.441161,2028-08-15,2028,NTN-B 2028
2026-03-06,20290515,7.8175,7.8317,7.7996,4487.291976,2029-05-15,2029,NTN-B 2029
2026-03-06,20300815,7.8635,7.8801,7.8485,4337.898371,2030-08-15,2030,NTN-B 2030
2026-03-06,20310515,7.8447,7.8605,7.8255,4369.623203,2031-05-15,2031,NTN-B 2031
2026-03-06,20320815,7.8275,7.8426,7.807,4236.819647,2032-08-15,2032,NTN-B 2032
2026-03-06,20330515,7.811,7.8319,7.7922,4274.407128,2033-05-15,2033,NTN-B 2033
2026-03-06,20350515,7.7003,7.7186,7.6852,4221.666386,2035-05-15,2035,NTN-B 2035
2026-03-06,20370515,7.6061,7.6265,7.587,4181.907553,2037-05-15,2037,NTN-B 2037
2026-03-06,20400815,7.4573,7.4779,7.442,4076.74484,2040-08-15,2040,NTN-B 2040
2026-03-06,20450515,7.3002,7.3243,7.2859,4122.380182,2045-05-15,2045,NTN-B 2045
2026-03-06,20500815,7.2269,7.2451,7.2158,4024.027197,2050-08-15,2050,NTN-B 2050
2026-03-06,20550515,7.2044,7.2313,7.1867,4065.171999,2055-05-15,2055,NTN-B 2055
2026-03-06,20600815,7.2078,7.2225,7.1921,3964.569124,2060-08-15,2060,NTN-B 2060
2026-03-09,20260815,9.8415,9.8693,9.8106,4565.433754,2026-08-15,2026,NTN-B 2026
2026-03-09,20270515,8.1916,8.2089,8.1736,4601.971607,2027-05-15,2027,NTN-B 2027
2026-03-09,20280815,7.9791,7.9953,7.954,4449.631963,2028-08-15,2028,NTN-B 2028
2026-03-09,20290515,7.8129,7.8325,7.7906,4490.772864,2029-05-15,2029,NTN-B 2029
2026-03-09,20300815,7.8382,7.857,7.823,4344.718507,2030-08-15,2030,NTN-B 2030
2026-03-09,20310515,7.8014,7.826,7.7858,4380.193406,2031-05-15,2031,NTN-B 2031
2026-03-09,20320815,7.77,7.7878,7.7514,4251.682394,2032-08-15,2032,NTN-B 2032
2026-03-09,20330515,7.746,7.7646,7.7275,4292.019148,2033-05-15,2033,NTN-B 2033
2026-03-09,20350515,7.6294,7.6485,7.6145,4243.645546,2035-05-15,2035,NTN-B 2035
2026-03-09,20370515,7.5429,7.5663,7.5203,4204.131425,2037-05-15,2037,NTN-B 2037
2026-03-09,20400815,7.3937,7.4112,7.3788,4102.314397,2040-08-15,2040,NTN-B 2040
2026-03-09,20450515,7.2516,7.2761,7.2351,4145.382478,2045-05-15,2045,NTN-B 2045
2026-03-09,20500815,7.1754,7.2016,7.1578,4050.423807,2050-08-15,2050,NTN-B 2050
2026-03-09,20550515,7.1543,7.18,7.1293,4092.207101,2055-05-15,2055,NTN-B 2055
2026-03-09,20600815,7.1585,7.1783,7.1479,3991.966017,2060-08-15,2060,NTN-B 2060
2026-03-10,20260815,9.9434,9.9597,9.926,4566.908816,2026-08-15,2026,NTN-B 2026
2026-03-10,20270515,8.1791,8.1922,8.164,4605.641758,2027-05-15,2027,NTN-B 2027
2026-03-10,20280815,7.9262,7.9421,7.9114,4457.538417,2028-08-15,2028,NTN-B 2028
2026-03-10,20290515,7.7704,7.7909,7.7548,4498.772495,2029-05-15,2029,NTN-B 2029
2026-03-10,20300815,7.8056,7.8238,7.7894,4352.684857,2030-08-15,2030,NTN-B 2030
2026-03-10,20310515,7.775,7.7897,7.7589,4387.760869,2031-05-15,2031,NTN-B 2031
2026-03-10,20320815,7.7308,7.7461,7.7151,4262.722537,2032-08-15,2032,NTN-B 2032
2026-03-10,20330515,7.72,7.7376,7.7092,4300.75738,2033-05-15,2033,NTN-B 2033
2026-03-10,20350515,7.5877,7.6018,7.574,4257.761872,2035-05-15,2035,NTN-B 2035
2026-03-10,20370515,7.4831,7.4984,7.469,4225.422778,2037-05-15,2037,NTN-B 2037
2026-03-10,20400815,7.3318,7.3463,7.313,4127.457746,2040-08-15,2040,NTN-B 2040
2026-03-10,20450515,7.19,7.2106,7.1785,4174.068574,2045-05-15,2045,NTN-B 2045
2026-03-10,20500815,7.114,7.1303,7.0973,4081.711451,2050-08-15,2050,NTN-B 2050
2026-03-10,20550515,7.0941,7.1158,7.074,4124.517408,2055-05-15,2055,NTN-B 2055
2026-03-10,20600815,7.0891,7.1128,7.0702,4029.992016,2060-08-15,2060,NTN-B 2060
2026-03-11,20260815,9.9635,9.9806,9.9443,4569.882788,2026-08-15,2026,NTN-B 2026
2026-03-11,20270515,8.2257,8.2425,8.212,4606.478923,2027-05-15,2027,NTN-B 2027
2026-03-11,20280815,8.0,8.0166,7.987,4453.536401,2028-08-15,2028,NTN-B 2028
2026-03-11,20290515,7.8602,7.8753,7.8442,4491.015875,2029-05-15,2029,NTN-B 2029
2026-03-11,20300815,7.8709,7.8893,7.8583,4345.269559,2030-08-15,2030,NTN-B 2030
2026-03-11,20310515,7.8345,7.8526,7.8207,4380.020394,2031-05-15,2031,NTN-B 2031
2026-03-11,20320815,7.7802,7.796,7.767,4255.076482,2032-08-15,2032,NTN-B 2032
2026-03-11,20330515,7.756,7.7693,7.7378,4295.321593,2033-05-15,2033,NTN-B 2033
2026-03-11,20350515,7.62,7.6336,7.604,4251.695745,2035-05-15,2035,NTN-B 2035
2026-03-11,20370515,7.4835,7.5062,7.467,4228.007459,2037-05-15,2037,NTN-B 2037
2026-03-11,20400815,7.3199,7.3386,7.3071,4134.42902,2040-08-15,2040,NTN-B 2040
2026-03-11,20450515,7.1829,7.1998,7.1697,4179.719801,2045-05-15,2045,NTN-B 2045
2026-03-11,20500815,7.1058,7.12,7.0925,4088.134655,2050-08-15,2050,NTN-B 2050
2026-03-11,20550515,7.0832,7.1004,7.0662,4132.528222,2055-05-15,2055,NTN-B 2055
2026-03-11,20600815,7.089,7.1049,7.0765,4032.567543,2060-08-15,2060,NTN-B 2060
2026-03-12,20260815,9.933,9.9518,9.9107,4576.19126,2026-08-15,2026,NTN-B 2026
2026-03-12,20270515,8.2883,8.3024,8.2732,4609.014794,2027-05-15,2027,NTN-B 2027
2026-03-12,20280815,8.1,8.1151,8.0864,4449.479736,2028-08-15,2028,NTN-B 2028
2026-03-12,20290515,7.9739,7.9921,7.9571,4482.858738,2029-05-15,2029,NTN-B 2029
2026-03-12,20300815,7.9847,7.9975,7.9661,4332.613884,2030-08-15,2030,NTN-B 2030
2026-03-12,20310515,7.9264,7.9412,7.9093,4368.895207,2031-05-15,2031,NTN-B 2031
2026-03-12,20320815,7.8713,7.8852,7.8568,4240.97554,2032-08-15,2032,NTN-B 2032
2026-03-12,20330515,7.8451,7.8567,7.8289,4280.103636,2033-05-15,2033,NTN-B 2033
2026-03-12,20350515,7.6926,7.7085,7.6774,4236.962283,2035-05-15,2035,NTN-B 2035
2026-03-12,20370515,7.591,7.6071,7.5766,4199.593169,2037-05-15,2037,NTN-B 2037
2026-03-12,20400815,7.4289,7.4432,7.415,4099.599659,2040-08-15,2040,NTN-B 2040
2026-03-12,20450515,7.2874,7.3032,7.2758,4140.398789,2045-05-15,2045,NTN-B 2045
2026-03-12,20500815,7.2071,7.2248,7.1898,4045.49707,2050-08-15,2050,NTN-B 2050
2026-03-12,20550515,7.172,7.1909,7.1545,4093.415448,2055-05-15,2055,NTN-B 2055
2026-03-12,20600815,7.184,7.1968,7.1698,3988.691202,2060-08-15,2060,NTN-B 2060
2026-03-13,20260815,9.95,9.9703,9.935,4579.38652,2026-08-15,2026,NTN-B 2026
2026-03-13,20270515,8.53,8.5513,8.512,4600.794221,2027-05-15,2027,NTN-B 2027
2026-03-13,20280815,8.4303,8.4557,8.4128,4421.901227,2028-08-15,2028,NTN-B 2028
2026-03-13,20290515,8.299,8.318,8.2796,4447.763656,2029-05-15,2029,NTN-B 2029
2026-03-13,20300815,8.3086,8.326,8.2935,4285.480963,2030-08-15,2030,NTN-B 2030
2026-03-13,20310515,8.2233,8.2439,8.2032,4319.78978,2031-05-15,2031,NTN-B 2031
2026-03-13,20320815,8.0911,8.1103,8.0767,4198.1970010000005,2032-08-15,2032,NTN-B 2032
2026-03-13,20330515,8.073,8.0919,8.0585,4231.737122,2033-05-15,2033,NTN-B 2033
2026-03-13,20350515,7.8641,7.8788,7.8516,4193.72375,2035-05-15,2035,NTN-B 2035
2026-03-13,20370515,7.7668,7.7865,7.745,4148.639307,2037-05-15,2037,NTN-B 2037
2026-03-13,20400815,7.6144,7.6323,7.6021,4036.071751,2040-08-15,2040,NTN-B 2040
2026-03-13,20450515,7.4996,7.5166,7.4863,4055.562345,2045-05-15,2045,NTN-B 2045
2026-03-13,20500815,7.4256,7.442,7.4076,3948.847988,2050-08-15,2050,NTN-B 2050
2026-03-13,20550515,7.3936,7.4119,7.375,3989.885203,2055-05-15,2055,NTN-B 2055
2026-03-13,20600815,7.4038,7.4225,7.3853,3882.758714,2060-08-15,2060,NTN-B 2060
2026-03-16,20260815,9.9376,9.9816,9.9122,4583.102408,2026-08-15,2026,NTN-B 2026
2026-03-16,20270515,8.3912,8.404,8.3769,4610.62866,2027-05-15,2027,NTN-B 2027
2026-03-16,20280815,8.1993,8.2169,8.1808,4446.434707,2028-08-15,2028,NTN-B 2028
2026-03-16,20290515,8.0099,8.03,7.998,4484.814881,2029-05-15,2029,NTN-B 2029
2026-03-16,20300815,8.0028,8.0169,7.9894,4335.796963,2030-08-15,2030,NTN-B 2030
2026-03-16,20310515,7.9161,7.9337,7.8954,4376.752801,2031-05-15,2031,NTN-B 2031
2026-03-16,20320815,7.8106,7.8255,7.7939,4259.55082,2032-08-15,2032,NTN-B 2032
2026-03-16,20330515,7.7804,7.793,7.766,4300.710488,2033-05-15,2033,NTN-B 2033
2026-03-16,20350515,7.5816,7.5938,7.5654,4272.966509,2035-05-15,2035,NTN-B 2035
2026-03-16,20370515,7.499,7.5185,7.475,4233.831239,2037-05-15,2037,NTN-B 2037
2026-03-16,20400815,7.3757,7.3943,7.3578,4124.402575,2040-08-15,2040,NTN-B 2040
2026-03-16,20450515,7.271,7.2843,7.2568,4152.813632,2045-05-15,2045,NTN-B 2045
2026-03-16,20500815,7.1743,7.195,7.156,4066.121226,2050-08-15,2050,NTN-B 2050
2026-03-16,20550515,7.1522,7.174,7.132,4108.568726,2055-05-15,2055,NTN-B 2055
2026-03-16,20600815,7.1522,7.1749,7.1271,4010.128327,2060-08-15,2060,NTN-B 2060
2026-03-17,20260815,9.4379,9.4736,9.41,4594.19469,2026-08-15,2026,NTN-B 2026
2026-03-17,20270515,8.3417,8.3625,8.33,4615.099464,2027-05-15,2027,NTN-B 2027
2026-03-17,20280815,8.2299,8.2441,8.218,4445.623462,2028-08-15,2028,NTN-B 2028
2026-03-17,20290515,8.05,8.0726,8.0265,4482.104887,2029-05-15,2029,NTN-B 2029
2026-03-17,20300815,8.02,8.0357,7.9986,4335.062599,2030-08-15,2030,NTN-B 2030
2026-03-17,20310515,7.9145,7.9339,7.8966,4378.984863,2031-05-15,2031,NTN-B 2031
2026-03-17,20320815,7.808,7.8258,7.794,4261.974654,2032-08-15,2032,NTN-B 2032
2026-03-17,20330515,7.7615,7.7792,7.7457,4306.916211,2033-05-15,2033,NTN-B 2033
2026-03-17,20350515,7.5522,7.5711,7.5368,4282.865528,2035-05-15,2035,NTN-B 2035
2026-03-17,20370515,7.466,7.481,7.4498,4245.953221,2037-05-15,2037,NTN-B 2037
2026-03-17,20400815,7.3363,7.3496,7.3206,4140.530521,2040-08-15,2040,NTN-B 2040
2026-03-17,20450515,7.248,7.2603,7.2328,4164.25225,2045-05-15,2045,NTN-B 2045
2026-03-17,20500815,7.1613,7.1779,7.1452,4073.891921,2050-08-15,2050,NTN-B 2050
2026-03-17,20550515,7.1375,7.1577,7.1191,4117.52693,2055-05-15,2055,NTN-B 2055
2026-03-17,20600815,7.1471,7.1696,7.1281,4014.402272,2060-08-15,2060,NTN-B 2060
2026-03-18,20260815,9.5385,9.5626,9.5264,4594.748124,2026-08-15,2026,NTN-B 2026
2026-03-18,20270515,8.3495,8.3648,8.3342,4616.856037,2027-05-15,2027,NTN-B 2027
2026-03-18,20280815,8.2067,8.221,8.1913,4449.802512,2028-08-15,2028,NTN-B 2028
2026-03-18,20290515,8.0,8.0175,7.9843,4490.005457,2029-05-15,2029,NTN-B 2029
2026-03-18,20300815,7.97,7.9834,7.9547,4344.791083,2030-08-15,2030,NTN-B 2030
2026-03-18,20310515,7.8706,7.8861,7.8549,4388.710345,2031-05-15,2031,NTN-B 2031
2026-03-18,20320815,7.7926,7.8073,7.7758,4267.091338,2032-08-15,2032,NTN-B 2032
2026-03-18,20330515,7.7531,7.7665,7.736,4310.723304,2033-05-15,2033,NTN-B 2033
2026-03-18,20350515,7.55,7.563,7.535,4285.320751,2035-05-15,2035,NTN-B 2035
2026-03-18,20370515,7.4458,7.4612,7.4346,4254.093498,2037-05-15,2037,NTN-B 2037
2026-03-18,20400815,7.3273,7.3448,7.3118,4145.574274,2040-08-15,2040,NTN-B 2040
2026-03-18,20450515,7.25,7.2643,7.2365,4165.161394,2045-05-15,2045,NTN-B 2045
2026-03-18,20500815,7.1736,7.1912,7.1591,4069.848532,2050-08-15,2050,NTN-B 2050
2026-03-18,20550515,7.1612,7.1773,7.1461,4107.567755,2055-05-15,2055,NTN-B 2055
2026-03-18,20600815,7.172,7.1887,7.1553,4003.404314,2060-08-15,2060,NTN-B 2060
2026-03-19,20260815,9.3147,9.3358,9.2969,4600.913968,2026-08-15,2026,NTN-B 2026
2026-03-19,20270515,8.2101,8.225,8.1978,4625.532285,2027-05-15,2027,NTN-B 2027
2026-03-19,20280815,8.0905,8.1044,8.0753,4462.607415,2028-08-15,2028,NTN-B 2028
2026-03-19,20290515,7.9061,7.9215,7.8937,4503.08953,2029-05-15,2029,NTN-B 2029
2026-03-19,20300815,7.9055,7.9181,7.889,4356.797781,2030-08-15,2030,NTN-B 2030
2026-03-19,20310515,7.8308,7.8452,7.817,4397.715536,2031-05-15,2031,NTN-B 2031
2026-03-19,20320815,7.7882,7.805,7.7703,4269.896793,2032-08-15,2032,NTN-B 2032
2026-03-19,20330515,7.7544,7.7664,7.7389,4312.320751,2033-05-15,2033,NTN-B 2033
2026-03-19,20350515,7.5641,7.5798,7.5441,4283.304321,2035-05-15,2035,NTN-B 2035
2026-03-19,20370515,7.4661,7.48,7.4457,4249.560729,2037-05-15,2037,NTN-B 2037
2026-03-19,20400815,7.3316,7.3511,7.3163,4145.757821,2040-08-15,2040,NTN-B 2040
2026-03-19,20450515,7.253,7.2648,7.2368,4165.644341,2045-05-15,2045,NTN-B 2045
2026-03-19,20500815,7.1806,7.1964,7.1686,4068.283349,2050-08-15,2050,NTN-B 2050
2026-03-19,20550515,7.1546,7.1703,7.1403,4112.524021,2055-05-15,2055,NTN-B 2055
2026-03-19,20600815,7.1733,7.1891,7.156,4004.415688,2060-08-15,2060,NTN-B 2060
2026-03-20,20260815,9.2,9.2141,9.182,4605.153263,2026-08-15,2026,NTN-B 2026
2026-03-20,20270515,8.2506,8.263,8.2318,4625.742525,2027-05-15,2027,NTN-B 2027
2026-03-20,20280815,8.1649,8.178,8.1491,4457.723578,2028-08-15,2028,NTN-B 2028
2026-03-20,20290515,8.0,8.0171,7.9857,4494.030577,2029-05-15,2029,NTN-B 2029
2026-03-20,20300815,8.0278,8.0439,8.0078,4339.689909,2030-08-15,2030,NTN-B 2030
2026-03-20,20310515,7.946,7.9657,7.927,4379.273947,2031-05-15,2031,NTN-B 2031
2026-03-20,20320815,7.9013,7.9147,7.8794,4248.085769,2032-08-15,2032,NTN-B 2032
2026-03-20,20330515,7.8673,7.8822,7.8505,4288.555118,2033-05-15,2033,NTN-B 2033
2026-03-20,20350515,7.6458,7.6622,7.6326,4262.862574,2035-05-15,2035,NTN-B 2035
2026-03-20,20370515,7.5237,7.546,7.5058,4233.429478,2037-05-15,2037,NTN-B 2037
2026-03-20,20400815,7.3744,7.3901,7.3564,4131.896882,2040-08-15,2040,NTN-B 2040
2026-03-20,20450515,7.2924,7.3097,7.2747,4150.822132,2045-05-15,2045,NTN-B 2045
2026-03-20,20500815,7.2553,7.273,7.2344,4035.398042,2050-08-15,2050,NTN-B 2050
2026-03-20,20550515,7.202,7.2219,7.1825,4091.019642,2055-05-15,2055,NTN-B 2055
2026-03-20,20600815,7.2374,7.2555,7.2194,3973.783215,2060-08-15,2060,NTN-B 2060
2026-03-23,20260815,9.1445,9.1856,9.1273,4608.355256,2026-08-15,2026,NTN-B 2026
2026-03-23,20270515,8.1598,8.1764,8.141,4632.099795,2027-05-15,2027,NTN-B 2027
2026-03-23,20280815,8.0203,8.0364,8.0095,4473.147673,2028-08-15,2028,NTN-B 2028
2026-03-23,20290515,7.9006,7.9148,7.8874,4507.739971,2029-05-15,2029,NTN-B 2029
2026-03-23,20300815,7.9363,7.9531,7.9235,4355.866707,2030-08-15,2030,NTN-B 2030
2026-03-23,20310515,7.8823,7.8976,7.8643,4392.480212,2031-05-15,2031,NTN-B 2031
2026-03-23,20320815,7.8315,7.842,7.812,4264.56937,2032-08-15,2032,NTN-B 2032
2026-03-23,20330515,7.8231,7.8296,7.8046,4300.473598,2033-05-15,2033,NTN-B 2033
2026-03-23,20350515,7.6209,7.6335,7.608,4271.495247,2035-05-15,2035,NTN-B 2035
2026-03-23,20370515,7.5045,7.5165,7.488,4241.223508,2037-05-15,2037,NTN-B 2037
2026-03-23,20400815,7.3489,7.3601,7.3332,4142.944664,2040-08-15,2040,NTN-B 2040
2026-03-23,20450515,7.2766,7.2898,7.2635,4159.211667,2045-05-15,2045,NTN-B 2045
2026-03-23,20500815,7.2343,7.2484,7.2176,4046.770471,2050-08-15,2050,NTN-B 2050
2026-03-23,20550515,7.1994,7.2083,7.1788,4094.004582,2055-05-15,2055,NTN-B 2055
2026-03-23,20600815,7.2313,7.2458,7.212,3978.508397,2060-08-15,2060,NTN-B 2060
2026-03-24,20260815,9.1292,9.1451,9.1119,4610.871872,2026-08-15,2026,NTN-B 2026
2026-03-24,20270515,8.1831,8.197,8.1681,4633.117587,2027-05-15,2027,NTN-B 2027
2026-03-24,20280815,8.06,8.0735,8.0456,4471.476827,2028-08-15,2028,NTN-B 2028
2026-03-24,20290515,7.9616,7.9762,7.9468,4502.5689,2029-05-15,2029,NTN-B 2029
2026-03-24,20300815,7.9909,8.0065,7.9791,4349.315489,2030-08-15,2030,NTN-B 2030
2026-03-24,20310515,7.9398,7.9549,7.9233,4384.274366,2031-05-15,2031,NTN-B 2031
2026-03-24,20320815,7.8896,7.9034,7.8748,4254.305236,2032-08-15,2032,NTN-B 2032
2026-03-24,20330515,7.87,7.8856,7.8547,4291.744617,2033-05-15,2033,NTN-B 2033
2026-03-24,20350515,7.6576,7.6735,7.6454,4263.364871,2035-05-15,2035,NTN-B 2035
2026-03-24,20370515,7.5442,7.5606,7.5279,4230.710312,2037-05-15,2037,NTN-B 2037
2026-03-24,20400815,7.3921,7.4082,7.377,4128.972562,2040-08-15,2040,NTN-B 2040
2026-03-24,20450515,7.3187,7.3306,7.3005,4143.317756,2045-05-15,2045,NTN-B 2045
2026-03-24,20500815,7.273,7.29,7.2584,4030.665789,2050-08-15,2050,NTN-B 2050
2026-03-24,20550515,7.249,7.2691,7.2304,4071.638149,2055-05-15,2055,NTN-B 2055
2026-03-24,20600815,7.2632,7.2869,7.2463,3964.243923,2060-08-15,2060,NTN-B 2060
2026-03-25,20260815,9.1802,9.2012,9.169,4612.280842,2026-08-15,2026,NTN-B 2026
2026-03-25,20270515,8.15,8.1618,8.1362,4636.764821,2027-05-15,2027,NTN-B 2027
2026-03-25,20280815,8.02,8.0344,8.0088,4477.192342,2028-08-15,2028,NTN-B 2028
2026-03-25,20290515,7.9292,7.941,7.9107,4508.38623,2029-05-15,2029,NTN-B 2029
2026-03-25,20300815,7.96,7.9733,7.9468,4356.066203,2030-08-15,2030,NTN-B 2030
2026-03-25,20310515,7.9027,7.9151,7.8874,4392.773623,2031-05-15,2031,NTN-B 2031
2026-03-25,20320815,7.8451,7.8593,7.8306,4265.494029,2032-08-15,2032,NTN-B 2032
2026-03-25,20330515,7.8292,7.8421,7.815,4302.887742,2033-05-15,2033,NTN-B 2033
2026-03-25,20350515,7.6367,7.6539,7.6245,4270.900907,2035-05-15,2035,NTN-B 2035
2026-03-25,20370515,7.536,7.5496,7.521,4235.079177,2037-05-15,2037,NTN-B 2037
2026-03-25,20400815,7.39,7.4018,7.3759,4131.495252,2040-08-15,2040,NTN-B 2040
2026-03-25,20450515,7.3011,7.312,7.2873,4152.436473,2045-05-15,2045,NTN-B 2045
